sentence	label	label_name
thank you for that information now i would like information on a flight on april sixteen from atlanta to philadelphia early in the morning	0	flight
i 'd like flights going from boston to atlanta leaving on august sixth in the afternoon	0	flight
i need to fly from denver to san francisco tuesday	0	flight
what does ff mean	8	abbreviation
i want to fly from milwaukee to orlando on either wednesday evening or thursday morning	0	flight
all flights from pittsburgh to philadelphia that arrive at 6 o'clock next tuesday	0	flight
list all flights departing from general mitchell	0	flight
show me the one way fares from san diego to miami nonstop	2	airfare
show me the flights from atlanta to boston	0	flight
what are the delta flights from dallas to boston	0	flight
show me all flights from boston to dfw	0	flight
what is the departure time of the latest flight of united airlines from denver to boston	1	flight_time
show me the airlines that fly between toronto and denver	6	airline
on thursday i 'd like a flight from st. petersburg to miami	0	flight
please find me a flight between boston and philadelphia that arrives in philadelphia close to 5 pm	0	flight
what northwest airline flights leave denver before noon	0	flight
from denver to baltimore	0	flight
i 'm trying to find a flight from columbus to phoenix through cincinnati	0	flight
flight information between washington and denver on september third	0	flight
what flights go from boston to denver before 10 am	0	flight
flights from charlotte to baltimore	0	flight
what is restriction ap57	16	restriction
please list all flights from dallas to philadelphia on monday	0	flight
list all united flights from boston to san francisco	0	flight
are there any flights from boston to san francisco with a stopover in dallas	0	flight
i need a flight from san francisco to pittsburgh from pittsburgh to new york and then new york to san francisco	0	flight
what flights from atlanta to st. louis on tuesday arriving around 230 pm	0	flight
show me the flights to love field from all other airports	0	flight
show me all flights from montreal	0	flight
is there a flight departing from san francisco and arriving in oakland on november seventh in the evening	0	flight
show me the flights from denver to westchester county	0	flight
can you tell me the latest evening flight from atlanta to denver on july seventh	0	flight
show me all flights from denver or philadelphia or pittsburgh to baltimore	0	flight
flights from las vegas to montreal	0	flight
does midwest express serve cleveland	0	flight
what kind of aircraft does delta fly before 8 am on august second from boston to denver	3	aircraft
list all flights arriving and departing at general mitchell international	0	flight
what is the cheapest one way fare from atlanta to boston	2	airfare
okay i 'm looking for a flight from tampa to st. louis leaving before 10 am any day	0	flight
what are all flights from boston to denver	0	flight
can you give me information on transportation from the airport in philadelphia to downtown philadelphia	4	ground_service
give me a flight from memphis to las vegas and new york city to las vegas on sunday that arrive at the same time	0	flight
what kind of airplane goes from philadelphia to san francisco monday stopping in dallas in the afternoon first class flight	3	aircraft
list all flights on continental departing on monday before noon from denver to chicago	0	flight
i would like to know the first class fare on a flight from baltimore to denver	2	airfare
flights from newark to cleveland 5 o'clock pm daily	0	flight
what is the cheapest fare between boston and san francisco	2	airfare
on tuesday i 'd like to fly from detroit to st. petersburg	0	flight
find a flight from san francisco to boston on wednesday	0	flight
what is the cheapest flight from dallas to baltimore	0	flight
what flights are there from newark to seattle on saturday	0	flight
please list all the takeoffs and landings for general mitchell international	0	flight
please list the morning flights from kansas city to atlanta	0	flight
i want to leave boston at 838 and arrive in denver at 1110 in the morning	0	flight
i would like one flight from kansas city to st. paul arriving around dinnertime 6 pm	0	flight
list nonstop flights from baltimore to newark on wednesday before noon	0	flight
i 'm looking for a flight traveling from boston to denver one way and the cheapest way possible	0	flight
what ground transportation is available at the boston airport	4	ground_service
what type of aircraft is used on american airline flight 315	3	aircraft
explain restriction ap please	8	abbreviation
i would like a us air flight from toronto to san diego with a stopover in denver please	0	flight
what is the lowest fare from denver to atlanta	2	airfare
what flights are there from new york city to las vegas	0	flight
how long does it take to get from kansas city to st. paul	7	distance
i would like a flight from kansas city to st. paul departing at 4 pm	0	flight
what is the round trip fare on continental 1291 from dallas to san francisco and return	2	airfare
i want to go and take a plane in atlanta and fly to boston	3	aircraft
i 'd like a flight leaving atlanta august seventh and arriving in denver colorado august seventh leaving in the afternoon	0	flight
