uid	sentence	label	label_name	tree
4501	one of the theives betrays his companions and swipes the gold for himself .	1	Objective	(20 (24 (25 (13 (93 one) (12 (74 of) (27 (81 the) (61 [UNK])))) (3 (42 [UNK]) (27 (46 his) (42 [UNK])))) (1 (76 and) (3 (42 [UNK]) (27 (81 the) (64 gold))))) (31 (1 (49 for) (56 himself)) (77 .)))
2711	anderson has created the kind of unconventional 'romantic comedy' we might expect from him .	0	Subjective	(20 (24 (25 (41 anderson) (3 (28 (89 has) (86 created)) (27 (81 the) (11 (65 kind) (12 (74 of) (27 (33 unconventional) (27 (38 ') (26 (2 (32 romantic) (84 comedy)) (38 '))))))))) (1 (48 we) (3 (89 might) (45 expect)))) (31 (1 (49 from) (56 him)) (77 .)))
5465	"""uma thurman stars in quentin tarantino's fourth film venture , kill bill ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (27 (90 uma) (61 [UNK])) (79 stars)) (1 (49 in) (27 (90 quentin) (15 (82 tarantino) (8 (8 (28 (38 ') (67 s)) (2 (32 fourth) (84 film))) (42 [UNK])))))) (31 (1 (49 ,) (27 (53 kill) (92 bill))) (77 .)))) (55 ""))"
2053	it'll keep you wide awake and . . . very tense .	0	Subjective	(20 (24 (25 (41 it) (3 (6 (28 (38 ') (67 ll)) (57 keep)) (83 you))) (1 (49 wide) (56 awake))) (31 (1 (39 and) (25 (31 (1 (77 .) (77 .)) (77 .)) (27 (37 very) (71 tense)))) (77 .)))
4038	"""meanwhile , a clothing store employee ( rachel leigh cook ) has plans for revenge against a local millionaire ( john cleese ) ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (58 meanwhile) (1 (39 ,) (25 (13 (29 (52 a) (61 [UNK])) (14 (84 store) (8 (63 employee) (8 (8 (70 () (15 (82 rachel) (8 (70 leigh) (82 cook)))) (34 )))))) (3 (89 has) (45 plans))))) (1 (49 for) (56 revenge))) (31 (1 (49 against) (27 (27 (52 a) (2 (32 local) (42 [UNK]))) (8 (70 () (15 (82 john) (8 (44 [UNK]) (34 ))))))) (77 .)))) (55 ""))"
2504	griffin & co . manage to be spectacularly outrageous .	0	Subjective	(20 (0 (44 [UNK]) (12 (74 &) (27 (72 co) (77 .)))) (31 (1 (1 (6 (28 (40 manage) (73 to)) (57 be)) (42 [UNK])) (78 outrageous)) (77 .)))
2358	meticulously uncovers a trail of outrageous force and craven concealment .	0	Subjective	(20 (24 (25 (44 [UNK]) (3 (89 uncovers) (27 (81 a) (11 (65 trail) (12 (74 of) (27 (53 outrageous) (92 force))))))) (1 (49 and) (27 (90 craven) (61 [UNK])))) (77 .))
2308	"""a strong and confident work which works so well for the first 89 minutes , but ends so horrendously confusing in the final two"""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (27 (52 a) (2 (68 strong) (8 (76 and) (2 (32 confident) (84 work))))) (48 which)) (3 (59 works) (27 (37 so) (71 well)))) (1 (49 for) (27 (52 the) (2 (32 first) (42 [UNK]))))) (31 (92 minutes) (1 (39 ,) (25 (88 but) (24 (25 (58 ends) (1 (37 so) (61 [UNK]))) (1 (60 confusing) (12 (74 in) (27 (52 the) (2 (32 final) (84 two))))))))))) (55 ""))"
4556	"""she is forced to approach roxie with an offer of a part in her vaudville act ( filling the gap left by her murdered sister ) , but roxie turns down her offer flat , thinking she needs no support in topping the bill ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (41 she) (3 (6 (28 (3 (89 is) (45 forced)) (73 to)) (57 approach)) (83 roxie))) (1 (49 with) (27 (27 (81 an) (11 (65 offer) (12 (74 of) (27 (81 a) (11 (65 part) (12 (74 in) (27 (52 her) (2 (44 [UNK]) (84 act))))))))) (8 (8 (70 () (15 (82 filling) (8 (29 (52 the) (61 [UNK])) (18 (60 left) (12 (74 by) (27 (52 her) (2 (32 murdered) (84 sister)))))))) (34 )))))) (31 (1 (39 ,) (24 (25 (13 (88 but) (80 roxie)) (3 (3 (3 (59 turns) (47 down)) (27 (46 her) (51 offer))) (47 flat))) (1 (39 ,) (25 (13 (88 thinking) (80 she)) (3 (89 needs) (27 (81 no) (11 (65 support) (12 (74 in) (27 (44 [UNK]) (27 (81 the) (64 bill))))))))))) (77 .)))) (55 ""))"
4520	and finds himself in the middle of two assassination plots masterminded by the cia .	1	Objective	(20 (24 (25 (41 and) (3 (59 finds) (47 himself))) (1 (49 in) (27 (27 (81 the) (11 (65 middle) (12 (74 of) (27 (52 two) (2 (32 assassination) (84 plots)))))) (44 [UNK])))) (31 (1 (49 by) (27 (81 the) (64 cia))) (77 .)))
663	"""stripped almost entirely of such tools as nudity , profanity and violence , labute does manage to make a few points about modern man and his problematic quest for human connection ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (41 stripped) (3 (89 almost) (18 (60 entirely) (12 (74 of) (27 (33 such) (27 (44 [UNK]) (1 (49 as) (27 (35 [UNK]) (8 (8 (70 ,) (61 [UNK])) (8 (76 and) (82 violence))))))))))) (1 (39 ,) (24 (25 (41 labute) (3 (62 does) (3 (6 (28 (40 manage) (73 to)) (57 make)) (27 (52 a) (2 (32 few) (84 points)))))) (1 (49 about) (27 (52 modern) (2 (64 man) (1 (49 and) (27 (52 his) (2 (32 problematic) (84 quest)))))))))) (31 (1 (49 for) (27 (53 human) (92 connection))) (77 .)))) (55 ""))"
5661	is the albino stalking her or watching over her ?	1	Objective	(20 (24 (25 (3 (89 is) (27 (81 the) (61 [UNK]))) (1 (49 stalking) (56 her))) (1 (49 or) (27 (33 watching) (27 (33 over) (47 her))))) (36 ?))
2871	"""if no one singles out any of these performances as award-worthy , it's only because we would expect nothing less from this bunch ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (88 if) (24 (25 (13 (43 no) (69 one)) (3 (59 singles) (47 out))) (1 (18 (60 any) (12 (74 of) (27 (53 these) (92 performances)))) (1 (49 as) (27 (54 award) (8 (66 -) (50 worthy))))))) (1 (39 ,) (25 (41 it) (3 (28 (38 ') (67 s)) (45 only))))) (31 (1 (39 because) (24 (25 (41 we) (3 (3 (89 would) (45 expect)) (27 (37 nothing) (71 less)))) (1 (49 from) (27 (81 this) (64 bunch))))) (77 .)))) (55 ""))"
5203	the story begins in the demilitarised zone between north and south korea with a spectacular high-speed hovercraft chase and continues via hong kong to cuba and london where bond meets up with the two ladies who are to play such important and differing roles in his quest to unmask a traitor and to prevent a war of catastrophic consequence .	1	Objective	(20 (24 (25 (13 (24 (25 (27 (81 the) (64 story)) (79 begins)) (1 (49 in) (27 (22 (43 the) (2 (44 [UNK]) (84 zone))) (12 (74 between) (27 (54 north) (8 (76 and) (2 (68 south) (11 (65 korea) (12 (74 with) (27 (52 a) (2 (95 spectacular) (2 (95 high) (10 (66 -) (2 (95 speed) (2 (44 [UNK]) (84 chase)))))))))))))))) (76 and)) (3 (28 (3 (59 continues) (1 (49 via) (27 (53 hong) (92 kong)))) (73 to)) (45 cuba))) (1 (49 and) (56 london))) (31 (1 (39 where) (25 (13 (24 (25 (41 bond) (3 (59 meets) (47 up))) (1 (49 with) (27 (52 the) (2 (32 two) (84 ladies))))) (75 who)) (3 (6 (28 (3 (6 (28 (3 (6 (28 (40 are) (73 to)) (57 play)) (27 (52 such) (2 (68 important) (8 (76 and) (2 (42 [UNK]) (11 (65 roles) (12 (74 in) (27 (46 his) (51 quest))))))))) (73 to)) (57 [UNK])) (27 (29 (52 a) (61 [UNK])) (76 and))) (73 to)) (57 prevent)) (27 (81 a) (11 (65 war) (12 (74 of) (27 (61 [UNK]) (35 [UNK])))))))) (77 .)))
1591	rice is too pedestrian a filmmaker to bring any edge or personality to the rising place that would set it apart from other deep south stories .	0	Subjective	(20 (24 (25 (13 (25 (41 rice) (3 (28 (3 (6 (28 (3 (6 (28 (89 is) (86 too)) (57 [UNK])) (27 (81 a) (64 filmmaker))) (73 to)) (57 bring)) (27 (52 any) (2 (68 edge) (8 (76 or) (82 personality))))) (73 to)) (27 (52 the) (2 (32 rising) (84 place))))) (75 that)) (3 (89 would) (45 set))) (1 (83 it) (47 apart))) (31 (1 (49 from) (27 (52 other) (2 (95 deep) (2 (32 south) (84 stories))))) (77 .)))
5922	"""sally's daughter , vicky , is aware of beck's chosen profession and threatens to tell her mom ( who beck has fallen in love with ) about it unless he tutors her in the art of card counting ."""	1	Objective	"(20 (55 "") (20 (24 (25 (13 (27 (54 sally) (8 (28 (38 ') (67 s)) (51 daughter))) (21 (8 (70 ,) (61 [UNK])) (70 ,))) (3 (89 is) (18 (60 aware) (12 (74 of) (27 (54 beck) (8 (28 (38 ') (67 s)) (2 (32 chosen) (84 profession)))))))) (1 (76 and) (3 (6 (28 (40 threatens) (73 to)) (57 tell)) (27 (46 her) (51 mom))))) (31 (70 () (20 (20 (24 (25 (41 who) (3 (62 beck) (3 (89 has) (45 fallen)))) (1 (49 in) (27 (91 love) (12 (74 with) (27 (34 )) (1 (49 about) (56 it))))))) (31 (1 (39 unless) (24 (25 (41 he) (3 (59 [UNK]) (47 her))) (1 (49 in) (27 (81 the) (11 (65 art) (12 (74 of) (27 (90 card) (61 [UNK])))))))) (77 .))) (55 "")))))"
100	 . . . an enjoyably frothy 'date movie' . . .	0	Subjective	(20 (24 (25 (31 (1 (77 .) (77 .)) (77 .)) (27 (52 an) (2 (32 enjoyably) (42 [UNK])))) (1 (38 ') (26 (2 (32 date) (84 movie)) (38 ')))) (31 (1 (77 .) (77 .)) (77 .)))
375	 . . . has a bit more going for it than just bikini babes and bitchin' waves . but the plot is ankle deep at best .	0	Subjective	(20 (24 (25 (31 (1 (77 .) (77 .)) (77 .)) (3 (89 has) (27 (81 a) (64 bit)))) (1 (94 more) (94 going))) (31 (1 (31 (1 (49 for) (27 (26 (25 (41 it) (3 (28 (89 than) (86 just)) (27 (35 [UNK]) (8 (63 babes) (8 (76 and) (35 [UNK])))))) (38 ')) (87 waves))) (77 .)) (24 (25 (88 but) (25 (13 (43 the) (69 plot)) (3 (89 is) (27 (44 [UNK]) (92 deep))))) (1 (49 at) (56 best)))) (77 .)))
4564	"""only one person has the power to save the princess , a priestess ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (85 only) (27 (93 one) (64 person))) (1 (6 (28 (3 (89 has) (27 (81 the) (64 power))) (73 to)) (57 save)) (22 (43 the) (2 (68 princess) (8 (39 ,) (29 (52 a) (61 [UNK]))))))) (77 .))) (55 ""))"
3710	"""a frustrated businessman , jeffery goldman ( john pankow ) tries to end his hopeless marriage to wife , ellen ( rebecca pidgeon ) by asking his local rabbi ( eli wallach ) to place a curse on her ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (27 (52 a) (2 (32 frustrated) (84 businessman))) (48 ,)) (3 (42 [UNK]) (27 (35 [UNK]) (8 (8 (70 () (15 (82 john) (8 (44 [UNK]) (34 ))))) (8 (28 (3 (6 (28 (40 tries) (73 to)) (57 end)) (27 (52 his) (2 (32 hopeless) (84 marriage)))) (73 to)) (51 wife)))))) (1 (39 ,) (24 (25 (27 (54 ellen) (8 (70 () (15 (82 rebecca) (8 (44 [UNK]) (34 )))))) (12 (74 by) (27 (27 (33 asking) (27 (52 his) (2 (32 local) (42 [UNK])))) (8 (8 (8 (70 () (61 [UNK])) (42 [UNK])) (34 )))))) (1 (49 to) (27 (33 place) (27 (81 a) (64 curse))))))) (31 (1 (49 on) (56 her)) (77 .)))) (55 ""))"
5820	"""now he thinks he is seeing things that aren't there and if things don't improve , she will take their only son and leave ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (88 now) (80 he)) (3 (59 thinks) (25 (13 (25 (41 he) (3 (89 is) (27 (33 seeing) (47 things)))) (75 that)) (3 (62 aren) (3 (28 (38 ') (67 t)) (45 there)))))) (1 (39 and) (25 (13 (88 if) (80 things)) (3 (62 don) (3 (28 (38 ') (67 t)) (45 improve)))))) (31 (1 (39 ,) (25 (41 she) (3 (28 (3 (28 (89 will) (86 take)) (27 (46 their) (2 (32 only) (84 son)))) (76 and)) (45 leave)))) (77 .)))) (55 ""))"
3111	"""after returning home from a two week trial in chicago , rachel bishop ( rachel nord ) finds her sister emily bishop ( nancy walters ) missing ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (85 after) (27 (33 returning) (47 home))) (1 (49 from) (27 (52 a) (2 (32 two) (84 week))))) (31 (1 (18 (60 trial) (12 (74 in) (27 (27 (56 chicago) (1 (39 ,) (25 (13 (15 (82 rachel) (8 (8 (63 bishop) (8 (70 () (82 rachel))) (42 [UNK]))) (34 ))) (3 (59 finds) (27 (46 her) (51 sister)))))) (8 (8 (8 (70 emily) (15 (82 bishop) (8 (70 () (61 [UNK])))) (42 [UNK])) (34 )))))) (78 missing)) (77 .)))) (55 ""))"
5564	"""the 57-minute , color documentary feature film , wedding advice : speak now or forever hold your peace , explores contemporary american ambivalence about weddings and marriage ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (27 (22 (43 the) (2 (61 [UNK]) (8 (66 -) (23 (50 minute) (8 (39 ,) (2 (32 color) (84 documentary))))))) (2 (32 feature) (84 film))) (21 (8 (39 ,) (2 (32 wedding) (84 advice))) (70 :))) (3 (28 (89 speak) (86 now)) (27 (7 (6 (28 (89 or) (86 forever)) (57 hold)) (46 your)) (51 peace)))) (1 (39 ,) (25 (85 explores) (27 (52 contemporary) (2 (32 american) (42 [UNK])))))) (31 (1 (49 about) (27 (54 weddings) (8 (76 and) (82 marriage)))) (77 .)))) (55 ""))"
5040	"""while mitchell is there , his mother shows up to get the gun ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (88 while) (80 mitchell)) (3 (89 is) (45 there))) (1 (39 ,) (25 (27 (46 his) (51 mother)) (3 (6 (28 (3 (59 shows) (47 up)) (73 to)) (57 get)) (27 (81 the) (64 gun)))))) (77 .))) (55 ""))"
1194	"""imax films can sometimes feel like a gimmick , but this is one subject that demands a scope as big as the imagination ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (90 imax) (92 films)) (3 (28 (89 can) (86 sometimes)) (45 feel))) (1 (49 like) (27 (81 a) (64 gimmick)))) (31 (1 (39 ,) (25 (88 but) (24 (25 (13 (25 (41 this) (3 (89 is) (27 (93 one) (64 subject)))) (75 that)) (3 (3 (59 demands) (27 (81 a) (64 scope))) (27 (37 as) (71 big)))) (1 (49 as) (27 (81 the) (64 imagination)))))) (77 .)))) (55 ""))"
4120	"""add to the mix a sob sister , roxie's hapless husband amos , and a warm prison matron who watches out for her girls ( if there's something in it for her ) , and you have chicago ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (58 add) (1 (49 to) (27 (81 the) (64 mix)))) (1 (27 (52 a) (2 (44 [UNK]) (84 sister))) (1 (39 ,) (24 (25 (41 roxie) (3 (6 (28 (38 ') (67 s)) (57 [UNK])) (27 (90 husband) (61 [UNK])))) (1 (39 ,) (24 (25 (13 (76 and) (13 (27 (27 (52 a) (2 (32 warm) (84 prison))) (44 [UNK])) (48 who))) (3 (59 watches) (47 out))) (1 (49 for) (27 (27 (46 her) (51 girls)) (8 (8 (70 () (24 (25 (88 if) (24 (25 (41 there) (3 (28 (38 ') (67 s)) (45 something))) (1 (49 in) (56 it)))) (1 (49 for) (56 her)))) (34 ))))))))))) (31 (1 (39 ,) (25 (13 (88 and) (80 you)) (3 (89 have) (45 chicago)))) (77 .)))) (55 ""))"
1606	the plot convolutions ultimately add up to nothing more than jerking the audience's chain .	0	Subjective	(20 (24 (25 (13 (43 the) (69 plot)) (3 (28 (3 (6 (28 (89 [UNK]) (86 ultimately)) (57 add)) (83 up)) (73 to)) (27 (37 nothing) (71 more)))) (1 (49 than) (27 (44 [UNK]) (27 (81 the) (64 audience))))) (31 (1 (28 (38 ') (67 s)) (87 chain)) (77 .)))
5252	"""the story follows a year in the life of the hemples , a family that takes home schooling to an extreme - and has for generations ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (43 the) (69 story)) (3 (89 follows) (27 (81 a) (64 year)))) (1 (49 in) (27 (81 the) (11 (65 life) (12 (74 of) (27 (81 the) (61 [UNK]))))))) (31 (1 (39 ,) (24 (25 (13 (27 (81 a) (64 family)) (48 that)) (3 (28 (3 (28 (59 takes) (47 home)) (45 [UNK])) (73 to)) (27 (52 an) (2 (68 extreme) (8 (66 -) (23 (76 and) (89 has))))))) (1 (49 for) (56 generations)))) (77 .)))) (55 ""))"
1984	"""if this dud had been made in the '70s , it would have been called the hills have antlers and played for about three weeks in drive-ins ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (88 if) (24 (25 (13 (43 this) (42 [UNK])) (3 (28 (89 had) (86 been)) (45 made))) (1 (49 in) (27 (52 the) (2 (38 ') (72 70s)))))) (1 (39 ,) (24 (25 (41 it) (3 (6 (28 (28 (89 would) (86 have)) (86 been)) (57 called)) (25 (13 (43 the) (69 hills)) (3 (89 have) (27 (35 [UNK]) (8 (76 and) (82 played))))))) (1 (49 for) (27 (33 about) (27 (53 three) (92 weeks))))))) (31 (1 (49 in) (27 (54 drive) (8 (66 -) (61 [UNK])))) (77 .)))) (55 ""))"
352	"""marker's incredible collection of newsreel footage -- tv footage from various countries , home movies and other celluloid wonders -- eventually shapes a scattered , pinwheel idea of the era's attitude ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (30 (58 [UNK]) (4 (8 (28 (38 ') (67 s)) (2 (68 incredible) (11 (65 collection) (12 (74 of) (27 (44 [UNK]) (92 footage)))))) (66 -))) (10 (66 -) (2 (32 tv) (84 footage)))) (1 (49 from) (27 (53 various) (92 countries)))) (31 (1 (39 ,) (24 (25 (13 (90 home) (92 movies)) (3 (6 (28 (76 and) (27 (29 (52 other) (61 [UNK])) (8 (63 wonders) (8 (66 -) (23 (66 -) (58 eventually)))))) (57 [UNK])) (27 (52 a) (2 (15 (82 scattered) (8 (70 ,) (61 [UNK]))) (11 (65 idea) (12 (74 of) (27 (81 the) (64 era)))))))) (1 (28 (38 ') (67 s)) (87 attitude)))) (77 .)))) (55 ""))"
5107	"""this dramatic film , set in a japanese american internment camp during the world war ii , explores one family's experience and examines the sacrifices and triumphs of those who endured and survived through preserverence , courage , and the all-american game of baseball ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (24 (25 (22 (43 this) (2 (32 dramatic) (84 film))) (1 (1 (1 (39 ,) (24 (25 (58 set) (1 (49 in) (27 (52 a) (2 (95 japanese) (2 (95 american) (2 (44 [UNK]) (84 camp))))))) (1 (49 during) (27 (81 the) (64 world))))) (78 war)) (78 ii))) (1 (39 ,) (24 (25 (85 explores) (27 (93 one) (64 family))) (1 (28 (38 ') (67 s)) (87 experience))))) (76 and)) (3 (89 examines) (27 (81 the) (61 [UNK])))) (1 (76 and) (0 (44 [UNK]) (12 (74 of) (27 (54 those) (8 (75 who) (3 (28 (21 (8 (42 [UNK]) (8 (76 and) (18 (60 survived) (12 (74 through) (27 (35 [UNK]) (8 (70 ,) (82 courage))))))) (70 ,)) (76 and)) (27 (52 the) (2 (95 all) (10 (66 -) (2 (32 american) (84 game)))))))))))) (31 (1 (74 of) (56 baseball)) (77 .)))) (55 ""))"
80	"""it's too self-important and plodding to be funny , and too clipped and abbreviated to be an epic ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (41 it) (3 (6 (28 (3 (28 (28 (38 ') (67 s)) (86 too)) (27 (54 self) (8 (66 -) (23 (50 important) (8 (76 and) (82 plodding)))))) (73 to)) (57 be)) (27 (54 funny) (8 (39 ,) (76 and))))) (1 (37 too) (61 [UNK]))) (31 (1 (76 and) (3 (6 (28 (40 [UNK]) (73 to)) (57 be)) (27 (81 an) (64 epic)))) (77 .)))) (55 ""))"
2839	at its best early on as it plays the culture clashes between the brothers .	0	Subjective	(20 (24 (25 (85 at) (27 (52 its) (2 (32 best) (84 early)))) (1 (39 on) (25 (13 (88 as) (80 it)) (3 (89 plays) (27 (52 the) (2 (32 culture) (42 [UNK]))))))) (31 (1 (49 between) (27 (81 the) (64 brothers))) (77 .)))
2479	"""nгo encanta como 'o rei leгo' nem diverte como 'a nova onda do imperador' , mas ao menos nгo cansa como 'atlantis : o reino perdido' ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (27 (90 nгo) (61 [UNK])) (48 como)) (3 (6 (28 (38 ') (67 o)) (57 [UNK])) (27 (26 (44 [UNK]) (38 ')) (2 (61 [UNK]) (35 [UNK]))))) (1 (49 como) (27 (38 ') (26 (27 (29 (52 a) (61 [UNK])) (8 (42 [UNK]) (8 (70 do) (61 [UNK])))) (38 '))))) (31 (1 (39 ,) (24 (25 (13 (61 [UNK]) (42 [UNK])) (3 (42 [UNK]) (27 (90 nгo) (61 [UNK])))) (1 (49 como) (27 (38 ') (26 (27 (35 [UNK]) (8 (8 (8 (70 :) (82 o)) (42 [UNK])) (42 [UNK]))) (38 ')))))) (77 .)))) (55 ""))"
674	"""'ejemplo de una cinta en que no importa el talento de su reparto o lo interesante que pudo haber resultado su premisa , pues el resultado es francamente aburrido y , por momentos , deplorable . '"""	0	Subjective	"(20 (20 (20 (55 "") (20 (24 (38 ') (8 (42 [UNK]) (8 (70 de) (15 (82 una) (8 (42 [UNK]) (8 (63 en) (8 (70 que) (15 (82 no) (8 (8 (8 (21 (8 (42 [UNK]) (8 (90 el) (61 [UNK]))) (70 de)) (44 [UNK])) (42 [UNK])) (8 (8 (8 (8 (8 (70 o) (15 (82 lo) (8 (42 [UNK]) (8 (70 que) (61 [UNK]))))) (42 [UNK])) (42 [UNK])) (42 [UNK])) (42 [UNK]))))))))))) (31 (1 (39 ,) (25 (13 (27 (35 [UNK]) (8 (90 el) (61 [UNK]))) (21 (8 (63 es) (8 (8 (42 [UNK]) (8 (42 [UNK]) (8 (63 y) (8 (70 ,) (61 [UNK]))))) (42 [UNK]))) (70 ,))) (35 [UNK]))) (77 .)))) (38 ')) (55 ""))"
780	"""a charming , vibrant , if under-edited adaptation of v . s . naipaul's genially cynical novel ."""	0	Subjective	"(20 (20 (55 "") (20 (27 (52 a) (2 (68 charming) (8 (70 ,) (82 vibrant)))) (31 (1 (1 (1 (39 ,) (25 (88 if) (24 (25 (31 (1 (49 under) (27 (10 (66 -) (2 (68 edited) (11 (65 adaptation) (12 (74 of) (27 (72 v) (77 .)))))) (67 s))) (77 .)) (58 naipaul)) (1 (28 (38 ') (67 s)) (35 [UNK]))))) (78 cynical)) (78 novel)) (77 .)))) (55 ""))"
5523	"""through trial and failures , she teaches him to use the power of eternal souls to solve both his professional and personal problems ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (85 through) (27 (54 trial) (8 (76 and) (35 [UNK])))) (1 (39 ,) (25 (41 she) (3 (6 (28 (3 (6 (28 (3 (59 teaches) (47 him)) (73 to)) (57 use)) (27 (81 the) (11 (65 power) (12 (74 of) (27 (53 eternal) (92 souls)))))) (73 to)) (57 solve)) (27 (33 both) (27 (46 his) (51 professional))))))) (31 (1 (49 and) (27 (53 personal) (92 problems))) (77 .)))) (55 ""))"
3787	austrian small time crook johnny pichler meets a dubious 'businessman' at the slovak border to hand over a wad of cash .	1	Objective	(20 (24 (25 (13 (42 [UNK]) (2 (32 small) (84 time))) (3 (42 [UNK]) (27 (54 johnny) (8 (42 [UNK]) (8 (28 (3 (89 meets) (27 (52 a) (2 (95 dubious) (2 (2 (38 ') (26 (87 businessman) (38 '))) (1 (49 at) (27 (52 the) (2 (44 [UNK]) (84 border)))))))) (73 to)) (51 hand)))))) (1 (49 over) (27 (81 a) (61 [UNK])))) (31 (1 (74 of) (56 cash)) (77 .)))
